goal,pledged,state,country,currency,deadline,launched_at,staff_pick,backers_count,spotlight,percent_funded,Average_Donation,Category_and_Sub_Category,Category,Sub_Category,Data_Created_Conversion,Data_Ended_Conversion
500,665.21,successful,GB,GBP,1487580602,1485161402,FALSE,25,TRUE,133.042,26.6084,theater/plays,theater,plays,42758.15975,42786.15975
2000,2424,successful,GB,GBP,1489234891,1486642891,FALSE,72,TRUE,121.2,33.66666667,theater/plays,theater,plays,42775.30661,42805.30661
500,570,successful,US,USD,1442462340,1439743900,FALSE,14,TRUE,114,40.71428571,theater/plays,theater,plays,42232.49421,42263.95764
101,289,successful,GB,GBP,1449257348,1444069748,FALSE,15,TRUE,286.1386139,19.26666667,theater/plays,theater,plays,42282.5619,42342.60356
4500,7670,successful,NZ,NZD,1488622352,1486030352,FALSE,91,TRUE,170.4444444,84.28571429,theater/plays,theater,plays,42768.21704,42798.21704
600,710,successful,GB,GBP,1434459554,1431867554,FALSE,24,TRUE,118.3333333,29.58333333,theater/plays,theater,plays,42141.3328,42171.3328
700,720.01,successful,GB,GBP,1474886229,1472294229,FALSE,27,TRUE,102.8585714,26.66703704,theater/plays,theater,plays,42609.23413,42639.23413
1500,2161,successful,GB,GBP,1448229600,1446401372,FALSE,47,TRUE,144.0666667,45.9787234,theater/plays,theater,plays,42309.54829,42330.70833
5500,5504,successful,GB,GBP,1438037940,1436380256,FALSE,44,TRUE,100.0727273,125.0909091,theater/plays,theater,plays,42193.56315,42212.74931
10000,10173,successful,US,USD,1442102400,1440370768,FALSE,72,TRUE,101.73,141.2916667,theater/plays,theater,plays,42239.74963,42259.79167
3000,3486,successful,US,USD,1444860063,1442268063,FALSE,63,TRUE,116.2,55.33333333,theater/plays,theater,plays,42261.70906,42291.70906
3000,4085,successful,US,USD,1430329862,1428515462,FALSE,88,TRUE,136.1666667,46.42045455,theater/plays,theater,plays,42102.53544,42123.53544
3000,4004,successful,US,USD,1470034740,1466185176,FALSE,70,TRUE,133.4666667,57.2,theater/plays,theater,plays,42538.5275,42583.08264
8400,8685,successful,ES,EUR,1481099176,1478507176,FALSE,50,TRUE,103.3928571,173.7,theater/plays,theater,plays,42681.14324,42711.14324
1800,2086,successful,US,USD,1427553484,1424533084,FALSE,35,TRUE,115.8888889,59.6,theater/plays,theater,plays,42056.4431,42091.40144
15000,15677.5,successful,US,USD,1482418752,1479826752,FALSE,175,TRUE,104.5166667,89.58571429,theater/plays,theater,plays,42696.41611,42726.41611
4000,4081,successful,US,USD,1438374748,1435782748,FALSE,20,TRUE,102.025,204.05,theater/plays,theater,plays,42186.64755,42216.64755
1500,2630,successful,US,USD,1465527600,1462252542,FALSE,54,TRUE,175.3333333,48.7037037,theater/plays,theater,plays,42493.0109,42530.91667
1000,1066.8,successful,US,USD,1463275339,1460683339,FALSE,20,TRUE,106.68,53.34,theater/plays,theater,plays,42474.84883,42504.84883
3500,4280,successful,US,USD,1460581365,1458766965,FALSE,57,TRUE,122.2857143,75.0877193,theater/plays,theater,plays,42452.66858,42473.66858
350,558,successful,GB,GBP,1476632178,1473953778,FALSE,31,TRUE,159.4285714,18,theater/plays,theater,plays,42628.44188,42659.44188
6500,6505,successful,US,USD,1444169825,1441577825,FALSE,31,TRUE,100.0769231,209.8387097,theater/plays,theater,plays,42253.7202,42283.7202
2500,2746,successful,US,USD,1445065210,1442473210,FALSE,45,TRUE,109.84,61.02222222,theater/plays,theater,plays,42264.08345,42294.08345
2500,2501,successful,US,USD,1478901600,1477077946,FALSE,41,TRUE,100.04,61,theater/plays,theater,plays,42664.60123,42685.70833
2000,2321,successful,US,USD,1453856400,1452664317,FALSE,29,TRUE,116.05,80.03448276,theater/plays,theater,plays,42382.03608,42395.83333
800,1686,successful,GB,GBP,1431115500,1428733511,FALSE,58,TRUE,210.75,29.06896552,theater/plays,theater,plays,42105.05916,42132.62847
4000,4400,successful,GB,GBP,1462519041,1459927041,FALSE,89,TRUE,110,49.43820225,theater/plays,theater,plays,42466.09538,42496.09538
11737,11747.18,successful,US,USD,1407506040,1404680075,FALSE,125,TRUE,100.0867343,93.97744,theater/plays,theater,plays,41826.66291,41859.37083
1050,1115,successful,US,USD,1465347424,1462755424,FALSE,18,TRUE,106.1904762,61.94444444,theater/plays,theater,plays,42498.8313,42528.8313
2000,2512,successful,CA,CAD,1460341800,1456902893,FALSE,32,TRUE,125.6,78.5,theater/plays,theater,plays,42431.09367,42470.89583
500,540,successful,GB,GBP,1422712986,1418824986,FALSE,16,TRUE,108,33.75,theater/plays,theater,plays,41990.37715,42035.37715
2500,2525,successful,US,USD,1466557557,1463965557,FALSE,38,TRUE,101,66.44736842,theater/plays,theater,plays,42512.83747,42542.83747
500,537,successful,US,USD,1413431940,1412216665,FALSE,15,TRUE,107.4,35.8,theater/plays,theater,plays,41913.89196,41927.95764
3300,3350,successful,US,USD,1466567700,1464653696,FALSE,23,TRUE,101.5151515,145.6521739,theater/plays,theater,plays,42520.80204,42542.95486
1000,1259,successful,GB,GBP,1474793208,1472201208,FALSE,49,TRUE,125.9,25.69387755,theater/plays,theater,plays,42608.1575,42638.1575
1500,1525,successful,IE,EUR,1465135190,1463925590,FALSE,10,TRUE,101.6666667,152.5,theater/plays,theater,plays,42512.37488,42526.37488
400,450,successful,GB,GBP,1428256277,1425235877,FALSE,15,TRUE,112.5,30,theater/plays,theater,plays,42064.57728,42099.53561
8000,8110,successful,US,USD,1425830905,1423242505,FALSE,57,TRUE,101.375,142.2807018,theater/plays,theater,plays,42041.50584,42071.46418
800,810,successful,GB,GBP,1462697966,1460105966,FALSE,33,TRUE,101.25,24.54545455,theater/plays,theater,plays,42468.16627,42498.16627
1800,2635,successful,US,USD,1404522000,1404308883,FALSE,9,TRUE,146.3888889,292.7777778,theater/plays,theater,plays,41822.3667,41824.83333
1000,1168,successful,GB,GBP,1406502000,1405583108,FALSE,26,TRUE,116.8,44.92307692,theater/plays,theater,plays,41837.11468,41847.75
1500,1594,successful,GB,GBP,1427919468,1425331068,FALSE,69,TRUE,106.2666667,23.10144928,theater/plays,theater,plays,42065.67903,42095.63736
5000,5226,successful,US,USD,1444149886,1441125886,FALSE,65,TRUE,104.52,80.4,theater/plays,theater,plays,42248.48942,42283.48942
6000,6000,successful,US,USD,1405802330,1403210330,FALSE,83,TRUE,100,72.28915663,theater/plays,theater,plays,41809.65197,41839.65197
3500,3660,successful,US,USD,1434384880,1432484080,FALSE,111,TRUE,104.5714286,32.97297297,theater/plays,theater,plays,42148.46852,42170.46852
3871,5366,successful,US,USD,1438259422,1435667422,FALSE,46,TRUE,138.6205115,116.6521739,theater/plays,theater,plays,42185.31275,42215.31275
5000,5016,successful,GB,GBP,1407106800,1404749446,FALSE,63,TRUE,100.32,79.61904762,theater/plays,theater,plays,41827.46581,41854.75
250,250,successful,GB,GBP,1459845246,1457429646,FALSE,9,TRUE,100,27.77777778,theater/plays,theater,plays,42437.19035,42465.14868
2500,2755,successful,GB,GBP,1412974800,1411109167,FALSE,34,TRUE,110.2,81.02941176,theater/plays,theater,plays,41901.07369,41922.66667
15000,15327,successful,US,USD,1487944080,1486129680,FALSE,112,TRUE,102.18,136.8482143,theater/plays,theater,plays,42769.36667,42790.36667
8000,8348,successful,US,USD,1469721518,1467129518,FALSE,47,TRUE,104.35,177.6170213,theater/plays,theater,plays,42549.45738,42579.45738
3000,4145,successful,US,USD,1481066554,1478906554,FALSE,38,TRUE,138.1666667,109.0789474,theater/plays,theater,plays,42685.76567,42710.76567
3350,3350,successful,GB,GBP,1465750800,1463771421,FALSE,28,TRUE,100,119.6428571,theater/plays,theater,plays,42510.59052,42533.5
6000,6100,successful,US,USD,1427864340,1425020810,FALSE,78,TRUE,101.6666667,78.20512821,theater/plays,theater,plays,42062.08808,42094.99931
700,1200,successful,GB,GBP,1460553480,1458770384,FALSE,23,TRUE,171.4285714,52.17391304,theater/plays,theater,plays,42452.70815,42473.34583
4500,4565,successful,US,USD,1409374093,1406782093,FALSE,40,TRUE,101.4444444,114.125,theater/plays,theater,plays,41850.99182,41880.99182
500,650,successful,US,USD,1429317420,1424226768,FALSE,13,TRUE,130,50,theater/plays,theater,plays,42052.89778,42111.81736
1500,1650,successful,US,USD,1424910910,1424306110,FALSE,18,TRUE,110,91.66666667,theater/plays,theater,plays,42053.81609,42060.81609
2000,2389,successful,GB,GBP,1462741200,1461503654,FALSE,22,TRUE,119.45,108.5909091,theater/plays,theater,plays,42484.34322,42498.66667
5500,5516,successful,US,USD,1461988740,1459949080,FALSE,79,TRUE,100.2909091,69.82278481,theater/plays,theater,plays,42466.35046,42489.95764
1000,1534,successful,US,USD,1465837200,1463971172,FALSE,14,TRUE,153.4,109.5714286,theater/plays,theater,plays,42512.90245,42534.5
3500,3655,successful,LU,EUR,1448838000,1445791811,FALSE,51,TRUE,104.4285714,71.66666667,theater/plays,theater,plays,42302.49318,42337.75
5000,5055,successful,GB,GBP,1406113200,1402910965,FALSE,54,TRUE,101.1,93.61111111,theater/plays,theater,plays,41806.18709,41843.25
5000,5376,successful,GB,GBP,1467414000,1462492178,FALSE,70,TRUE,107.52,76.8,theater/plays,theater,plays,42495.78447,42552.75
500,1575,successful,GB,GBP,1462230000,1461061350,FALSE,44,TRUE,315,35.79545455,theater/plays,theater,plays,42479.22396,42492.75
3000,3058,successful,US,USD,1446091260,1443029206,FALSE,55,TRUE,101.9333333,55.6,theater/plays,theater,plays,42270.51859,42305.95903
1750,2210,successful,GB,GBP,1462879020,1461941527,FALSE,15,TRUE,126.2857143,147.3333333,theater/plays,theater,plays,42489.41119,42500.26181
1500,1521,successful,GB,GBP,1468611272,1466019272,FALSE,27,TRUE,101.4,56.33333333,theater/plays,theater,plays,42536.60731,42566.60731
2000,2020,successful,GB,GBP,1406887310,1404295310,FALSE,21,TRUE,101,96.19047619,theater/plays,theater,plays,41822.20961,41852.20961
10000,10299,successful,US,USD,1416385679,1413790079,FALSE,162,TRUE,102.99,63.57407407,theater/plays,theater,plays,41932.10277,41962.14443
4000,4250,successful,US,USD,1487985734,1484097734,FALSE,23,TRUE,106.25,184.7826087,theater/plays,theater,plays,42745.84877,42790.84877
9000,9124,successful,SG,SGD,1481731140,1479866343,FALSE,72,TRUE,101.3777778,126.7222222,theater/plays,theater,plays,42696.87434,42718.45764
5000,5673,successful,US,USD,1409587140,1408062990,FALSE,68,TRUE,113.46,83.42647059,theater/plays,theater,plays,41865.81701,41883.45764
500,1090,successful,US,USD,1425704100,1424484717,FALSE,20,TRUE,218,54.5,theater/plays,theater,plays,42055.8833,42069.99653
7750,7860,successful,US,USD,1408464000,1406831445,FALSE,26,TRUE,101.4193548,302.3076923,theater/plays,theater,plays,41851.56302,41870.45833
3000,3178,successful,GB,GBP,1458075600,1456183649,FALSE,72,TRUE,105.9333333,44.13888889,theater/plays,theater,plays,42422.76909,42444.66667
2500,2600,successful,US,USD,1449973592,1447381592,FALSE,3,TRUE,104,866.6666667,theater/plays,theater,plays,42320.89343,42350.89343
500,1105,successful,US,USD,1431481037,1428889037,FALSE,18,TRUE,221,61.38888889,theater/plays,theater,plays,42106.85922,42136.85922
750,890,successful,GB,GBP,1438467894,1436307894,FALSE,30,TRUE,118.6666667,29.66666667,theater/plays,theater,plays,42192.72563,42217.72563
1000,1046,successful,US,USD,1420088400,1416977259,FALSE,23,TRUE,104.6,45.47826087,theater/plays,theater,plays,41968.99142,42005
5000,5195,successful,IE,EUR,1484441980,1479257980,FALSE,54,TRUE,103.9,96.2037037,theater/plays,theater,plays,42689.8331,42749.8331
1500,1766,successful,US,USD,1481961600,1479283285,FALSE,26,TRUE,117.7333333,67.92307692,theater/plays,theater,plays,42690.12598,42721.125
200,277,successful,US,USD,1449089965,1446670765,FALSE,9,TRUE,138.5,30.77777778,theater/plays,theater,plays,42312.66626,42340.66626
1000,1035,successful,US,USD,1408942740,1407157756,FALSE,27,TRUE,103.5,38.33333333,theater/plays,theater,plays,41855.33977,41875.99931
2000,2005,successful,GB,GBP,1437235200,1435177840,FALSE,30,TRUE,100.25,66.83333333,theater/plays,theater,plays,42179.6463,42203.45833
3500,3730,successful,CA,CAD,1446053616,1443461616,FALSE,52,TRUE,106.5714286,71.73076923,theater/plays,theater,plays,42275.52333,42305.52333
3000,3000,successful,GB,GBP,1400423973,1399387173,FALSE,17,TRUE,100,176.4705882,theater/plays,theater,plays,41765.40247,41777.40247
8000,8001,successful,US,USD,1429976994,1424796594,FALSE,19,TRUE,100.0125,421.1052632,theater/plays,theater,plays,42059.49299,42119.45132
8000,8084,successful,GB,GBP,1426870560,1424280899,FALSE,77,TRUE,101.05,104.987013,theater/plays,theater,plays,42053.52429,42083.49722
550,592,successful,GB,GBP,1409490480,1407400306,FALSE,21,TRUE,107.6363636,28.19047619,theater/plays,theater,plays,41858.14706,41882.33889
2000,2073,successful,GB,GBP,1440630000,1439122800,FALSE,38,TRUE,103.65,54.55263158,theater/plays,theater,plays,42225.30556,42242.75
3000,3133,successful,US,USD,1417305178,1414277578,FALSE,28,TRUE,104.4333333,111.8928571,theater/plays,theater,plays,41937.74512,41972.78678
4000,4090,successful,US,USD,1426044383,1423455983,FALSE,48,TRUE,102.25,85.20833333,theater/plays,theater,plays,42043.97666,42073.93499
3500,3526,successful,GB,GBP,1470092340,1467973256,FALSE,46,TRUE,100.7428571,76.65217391,theater/plays,theater,plays,42559.22287,42583.74931
1750,1955,successful,US,USD,1466707620,1464979620,FALSE,30,TRUE,111.7142857,65.16666667,theater/plays,theater,plays,42524.57431,42544.57431
6000,6000.66,successful,US,USD,1448074800,1444874768,FALSE,64,TRUE,100.011,93.7603125,theater/plays,theater,plays,42291.87926,42328.91667
2000,2000,successful,US,USD,1418244552,1415652552,FALSE,15,TRUE,100,133.3333333,theater/plays,theater,plays,41953.65917,41983.65917
2000,2100,successful,US,USD,1417620506,1415028506,FALSE,41,TRUE,105,51.2195122,theater/plays,theater,plays,41946.43641,41976.43641
3000,3506,successful,US,USD,1418581088,1415125088,FALSE,35,TRUE,116.8666667,100.1714286,theater/plays,theater,plays,41947.55426,41987.55426
1500,1557,successful,GB,GBP,1434625441,1432033441,FALSE,45,TRUE,103.8,34.6,theater/plays,theater,plays,42143.25279,42173.25279
10000,11450,successful,US,USD,1464960682,1462368682,FALSE,62,TRUE,114.5,184.6774194,theater/plays,theater,plays,42494.35512,42524.35512
1500,1536,successful,US,USD,1405017345,1403721345,FALSE,22,TRUE,102.4,69.81818182,theater/plays,theater,plays,41815.56649,41830.56649
500,1115,successful,US,USD,1407536880,1404997548,FALSE,18,TRUE,223,61.94444444,theater/plays,theater,plays,41830.33736,41859.72778
500,500,successful,GB,GBP,1462565855,1458245855,FALSE,12,TRUE,100,41.66666667,theater/plays,theater,plays,42446.63721,42496.63721
1500,1587,successful,US,USD,1415234760,1413065230,FALSE,44,TRUE,105.8,36.06818182,theater/plays,theater,plays,41923.71331,41948.82361
550,783,successful,GB,GBP,1406470645,1403878645,FALSE,27,TRUE,142.3636364,29,theater/plays,theater,plays,41817.38709,41847.38709
500,920,successful,GB,GBP,1433009400,1431795944,FALSE,38,TRUE,184,24.21052632,theater/plays,theater,plays,42140.50398,42154.54861
1500,1565,successful,US,USD,1401595140,1399286589,FALSE,28,TRUE,104.3333333,55.89285714,theater/plays,theater,plays,41764.2383,41790.95764
250,280,successful,GB,GBP,1455832800,1452338929,FALSE,24,TRUE,112,11.66666667,theater/plays,theater,plays,42378.27001,42418.70833
4000,4443,successful,US,USD,1416589200,1414605776,FALSE,65,TRUE,111.075,68.35384615,theater/plays,theater,plays,41941.5437,41964.5
1200,1245,successful,GB,GBP,1424556325,1421964325,FALSE,46,TRUE,103.75,27.06521739,theater/plays,theater,plays,42026.71209,42056.71209
10000,10041,successful,US,USD,1409266414,1405378414,FALSE,85,TRUE,100.41,118.1294118,theater/plays,theater,plays,41834.74553,41879.74553
2900,2954,successful,GB,GBP,1438968146,1436376146,FALSE,66,TRUE,101.862069,44.75757576,theater/plays,theater,plays,42193.51558,42223.51558
15000,16465,successful,US,USD,1447295460,1444747843,FALSE,165,TRUE,109.7666667,99.78787879,theater/plays,theater,plays,42290.41022,42319.89653
2000,2000,successful,GB,GBP,1435230324,1432638324,FALSE,17,TRUE,100,117.6470588,theater/plays,theater,plays,42150.25375,42180.25375
500,610,successful,US,USD,1434542702,1432814702,FALSE,3,TRUE,122,203.3333333,theater/plays,theater,plays,42152.29516,42172.29516
350,481.5,successful,GB,GBP,1456876740,1455063886,FALSE,17,TRUE,137.5714286,28.32352941,theater/plays,theater,plays,42409.80887,42430.79097
10000,10031,successful,US,USD,1405511376,1401623376,FALSE,91,TRUE,100.31,110.2307692,theater/plays,theater,plays,41791.28444,41836.28444
2000,2142,successful,GB,GBP,1404641289,1402049289,FALSE,67,TRUE,107.1,31.97014925,theater/plays,theater,plays,41796.21399,41826.21399
500,1055,successful,US,USD,1405727304,1403135304,FALSE,18,TRUE,211,58.61111111,theater/plays,theater,plays,41808.78361,41838.78361
500,618,successful,GB,GBP,1469998680,1466710358,FALSE,21,TRUE,123.6,29.42857143,theater/plays,theater,plays,42544.606,42582.66528
3000,3255,successful,US,USD,1465196400,1462841990,FALSE,40,TRUE,108.5,81.375,theater/plays,theater,plays,42499.83322,42527.08333
15000,15535,successful,US,USD,1444264372,1442536372,FALSE,78,TRUE,103.5666667,199.1666667,theater/plays,theater,plays,42264.81449,42284.81449
3000,3000,successful,GB,GBP,1411858862,1409266862,FALSE,26,TRUE,100,115.3846154,theater/plays,theater,plays,41879.75072,41909.75072
500,650,successful,US,USD,1425099540,1424280938,FALSE,14,TRUE,130,46.42857143,theater/plays,theater,plays,42053.52475,42062.99931
3000,3105,successful,US,USD,1480579140,1478030325,FALSE,44,TRUE,103.5,70.56818182,theater/plays,theater,plays,42675.62413,42705.12431
200,200,successful,US,USD,1460935800,1459999656,FALSE,9,TRUE,100,22.22222222,theater/plays,theater,plays,42466.93583,42477.77083
4000,4784,successful,GB,GBP,1429813800,1427363645,FALSE,30,TRUE,119.6,159.4666667,theater/plays,theater,plays,42089.20422,42117.5625
1700,1700.01,successful,US,USD,1414284180,1410558948,FALSE,45,TRUE,100.0005882,37.778,theater/plays,theater,plays,41894.70542,41937.82153
4000,4035,successful,US,USD,1400875307,1398283307,FALSE,56,TRUE,100.875,72.05357143,theater/plays,theater,plays,41752.62624,41782.62624
2750,2930,successful,IE,EUR,1459978200,1458416585,FALSE,46,TRUE,106.5454545,63.69565217,theater/plays,theater,plays,42448.61325,42466.6875
700,966,successful,GB,GBP,1455408000,1454638202,FALSE,34,TRUE,138,28.41176471,theater/plays,theater,plays,42404.88197,42413.79167
10000,10115,successful,US,USD,1425495563,1422903563,FALSE,98,TRUE,101.15,103.2142857,theater/plays,theater,plays,42037.58291,42067.58291
3000,3273,successful,GB,GBP,1450051200,1447594176,FALSE,46,TRUE,109.1,71.15217391,theater/plays,theater,plays,42323.35389,42351.79167
250,350,successful,US,USD,1429912341,1427320341,FALSE,10,TRUE,140,35,theater/plays,theater,plays,42088.70302,42118.70302
6000,6215,successful,US,USD,1423119540,1421252084,FALSE,76,TRUE,103.5833333,81.77631579,theater/plays,theater,plays,42018.46856,42040.08264
30000,30891.1,successful,US,USD,1412434136,1409669336,FALSE,104,TRUE,102.9703333,297.0298077,theater/plays,theater,plays,41884.40898,41916.40898
3750,4055,successful,US,USD,1411264800,1409620903,FALSE,87,TRUE,108.1333333,46.6091954,theater/plays,theater,plays,41883.84841,41902.875
1500,1500,successful,GB,GBP,1404314952,1401722952,FALSE,29,TRUE,100,51.72413793,theater/plays,theater,plays,41792.43694,41822.43694
2000,2055,successful,GB,GBP,1425142800,1422983847,FALSE,51,TRUE,102.75,40.29411765,theater/plays,theater,plays,42038.51212,42063.5
150,195,successful,GB,GBP,1478046661,1476837061,FALSE,12,TRUE,130,16.25,theater/plays,theater,plays,42661.81321,42675.81321
2000,2170.99,successful,GB,GBP,1406760101,1404168101,FALSE,72,TRUE,108.5495,30.15263889,theater/plays,theater,plays,41820.73728,41850.73728
2000,2000,successful,US,USD,1408383153,1405791153,FALSE,21,TRUE,100,95.23809524,theater/plays,theater,plays,41839.5226,41869.5226
2000,2193,successful,US,USD,1454709600,1452520614,FALSE,42,TRUE,109.65,52.21428571,theater/plays,theater,plays,42380.37285,42405.70833
9500,9525,successful,US,USD,1402974000,1400290255,FALSE,71,TRUE,100.2631579,134.1549296,theater/plays,theater,plays,41775.8548,41806.91667
10000,10555,successful,US,USD,1404983269,1402391269,FALSE,168,TRUE,105.55,62.82738095,theater/plays,theater,plays,41800.17209,41830.17209
1000,1120,successful,US,USD,1470538800,1469112493,FALSE,19,TRUE,112,58.94736842,theater/plays,theater,plays,42572.40848,42588.91667
5000,5295,successful,US,USD,1408638480,1406811593,FALSE,37,TRUE,105.9,143.1081081,theater/plays,theater,plays,41851.33325,41872.47778
3000,3030,successful,US,USD,1440003820,1437411820,FALSE,36,TRUE,101,84.16666667,theater/plays,theater,plays,42205.50255,42235.50255
2500,2605,successful,GB,GBP,1430600400,1428358567,FALSE,14,TRUE,104.2,186.0714286,theater/plays,theater,plays,42100.71953,42126.66667
1200,1616.14,successful,US,USD,1453179540,1452030730,FALSE,18,TRUE,134.6783333,89.78555556,theater/plays,theater,plays,42374.70289,42387.99931
5000,5260.92,successful,US,USD,1405095300,1403146628,FALSE,82,TRUE,105.2184,64.15756098,theater/plays,theater,plays,41808.91468,41831.46875
2500,2565,successful,US,USD,1447445820,1445077121,FALSE,43,TRUE,102.6,59.65116279,theater/plays,theater,plays,42294.22131,42321.63681
250,250,successful,US,USD,1433016672,1430424672,FALSE,8,TRUE,100,31.25,theater/plays,theater,plays,42124.63278,42154.63278
1000,1855,successful,US,USD,1410266146,1407674146,FALSE,45,TRUE,185.5,41.22222222,theater/plays,theater,plays,41861.3165,41891.3165
300,867,successful,AU,AUD,1465394340,1464677986,FALSE,20,TRUE,289,43.35,theater/plays,theater,plays,42521.08317,42529.37431
2000,2000,successful,GB,GBP,1445604236,1443185036,FALSE,31,TRUE,100,64.51612903,theater/plays,theater,plays,42272.32218,42300.32218
1000,1082,successful,GB,GBP,1423138800,1421092725,FALSE,25,TRUE,108.2,43.28,theater/plays,theater,plays,42016.62413,42040.30556
1000,1078,successful,US,USD,1458332412,1454448012,FALSE,14,TRUE,107.8,77,theater/plays,theater,plays,42402.68069,42447.63903
2100,2305,successful,US,USD,1418784689,1416192689,FALSE,45,TRUE,109.7619048,51.22222222,theater/plays,theater,plays,41959.91075,41989.91075
800,1365,successful,US,USD,1468036800,1465607738,FALSE,20,TRUE,170.625,68.25,theater/plays,theater,plays,42531.84419,42559.95833
500,760,successful,GB,GBP,1427990071,1422809671,FALSE,39,TRUE,152,19.48717949,theater/plays,theater,plays,42036.49619,42096.45453
650,658,successful,US,USD,1429636927,1427304127,FALSE,16,TRUE,101.2307692,41.125,theater/plays,theater,plays,42088.51536,42115.51536
1000,1532,successful,US,USD,1406087940,1404141626,FALSE,37,TRUE,153.2,41.40540541,theater/plays,theater,plays,41820.43086,41842.95764
300,385,successful,GB,GBP,1471130956,1465946956,FALSE,14,TRUE,128.3333333,27.5,theater/plays,theater,plays,42535.77032,42595.77032
700,705,successful,GB,GBP,1406825159,1404233159,FALSE,21,TRUE,100.7142857,33.57142857,theater/plays,theater,plays,41821.49027,41851.49027
10000,10065,successful,US,USD,1476381627,1473789627,FALSE,69,TRUE,100.65,145.8695652,theater/plays,theater,plays,42626.54198,42656.54198
3000,5739,successful,US,USD,1406876340,1404190567,FALSE,16,TRUE,191.3,358.6875,theater/plays,theater,plays,41820.9973,41852.08264
2000,2804,successful,US,USD,1423720740,1421081857,FALSE,55,TRUE,140.2,50.98181818,theater/plays,theater,plays,42016.49834,42047.04097
978,1216,successful,US,USD,1422937620,1420606303,FALSE,27,TRUE,124.3353783,45.03703704,theater/plays,theater,plays,42010.99425,42037.97708
500,631,successful,GB,GBP,1463743860,1461151860,FALSE,36,TRUE,126.2,17.52777778,theater/plays,theater,plays,42480.27153,42510.27153
500,950,successful,GB,GBP,1408106352,1406896752,FALSE,19,TRUE,190,50,theater/plays,theater,plays,41852.31889,41866.31889
500,695,successful,US,USD,1477710000,1475248279,FALSE,12,TRUE,139,57.91666667,theater/plays,theater,plays,42643.42453,42671.91667
250,505,successful,US,USD,1436551200,1435181628,FALSE,17,TRUE,202,29.70588235,theater/plays,theater,plays,42179.69014,42195.54167
10000,10338,successful,CA,CAD,1476158340,1472594585,FALSE,114,TRUE,103.38,90.68421053,theater/plays,theater,plays,42612.71047,42653.95764
5000,5116.18,successful,US,USD,1471921637,1469329637,FALSE,93,TRUE,102.3236,55.01268817,theater/plays,theater,plays,42574.92172,42604.92172
2000,2060,successful,GB,GBP,1439136000,1436972472,FALSE,36,TRUE,103,57.22222222,theater/plays,theater,plays,42200.4175,42225.45833
3500,4450,successful,US,USD,1461108450,1455928050,FALSE,61,TRUE,127.1428571,72.95081967,theater/plays,theater,plays,42419.81076,42479.7691
3000,3030,successful,US,USD,1426864032,1424275632,FALSE,47,TRUE,101,64.46808511,theater/plays,theater,plays,42053.46333,42083.42167
10000,12178,successful,US,USD,1474426800,1471976529,FALSE,17,TRUE,121.78,716.3529412,theater/plays,theater,plays,42605.55705,42633.91667
2800,3175,successful,US,USD,1461857045,1459265045,FALSE,63,TRUE,113.3928571,50.3968254,theater/plays,theater,plays,42458.43339,42488.43339
250,375,successful,US,USD,1468618680,1465345902,FALSE,9,TRUE,150,41.66666667,theater/plays,theater,plays,42528.81368,42566.69306
500,1073,successful,GB,GBP,1409515200,1405971690,FALSE,30,TRUE,214.6,35.76666667,theater/plays,theater,plays,41841.61215,41882.625
2000,2041,successful,US,USD,1415253540,1413432331,FALSE,23,TRUE,102.05,88.73913043,theater/plays,theater,plays,41927.96216,41949.04097
4900,4900,successful,US,USD,1426883220,1425067296,FALSE,33,TRUE,100,148.4848485,theater/plays,theater,plays,42062.62611,42083.64375
2000,2020,successful,GB,GBP,1469016131,1466424131,FALSE,39,TRUE,101,51.79487179,theater/plays,theater,plays,42541.29318,42571.29318
300,340,successful,GB,GBP,1414972800,1412629704,FALSE,17,TRUE,113.3333333,20,theater/plays,theater,plays,41918.6725,41945.79167
300,312,successful,US,USD,1414378800,1412836990,FALSE,6,TRUE,104,52,theater/plays,theater,plays,41921.07164,41938.91667
1800,2076,successful,US,USD,1431831600,1430761243,FALSE,39,TRUE,115.3333333,53.23076923,theater/plays,theater,plays,42128.52828,42140.91667
2000,2257,successful,US,USD,1426539600,1424296822,FALSE,57,TRUE,112.85,39.59649123,theater/plays,theater,plays,42053.70859,42079.66667
1500,1918,successful,GB,GBP,1403382680,1400790680,FALSE,56,TRUE,127.8666667,34.25,theater/plays,theater,plays,41781.64676,41811.64676
1500,2140,successful,US,USD,1436562000,1434440227,FALSE,13,TRUE,142.6666667,164.6153846,theater/plays,theater,plays,42171.10911,42195.66667
10000,11880,successful,AU,AUD,1420178188,1418709388,FALSE,95,TRUE,118.8,125.0526316,theater/plays,theater,plays,41989.03921,42006.03921
3000,4150,successful,GB,GBP,1404671466,1402079466,FALSE,80,TRUE,138.3333333,51.875,theater/plays,theater,plays,41796.56326,41826.56326
3350,5358,successful,US,USD,1404403381,1401811381,FALSE,133,TRUE,159.9402985,40.28571429,theater/plays,theater,plays,41793.46043,41823.46043
2500,2856,successful,US,USD,1466014499,1463422499,FALSE,44,TRUE,114.24,64.90909091,theater/plays,theater,plays,42506.55207,42536.55207
1650,1660,successful,US,USD,1454431080,1451839080,FALSE,30,TRUE,100.6060606,55.33333333,theater/plays,theater,plays,42372.48472,42402.48472
3000,4656,successful,US,USD,1433314740,1430600401,FALSE,56,TRUE,155.2,83.14285714,theater/plays,theater,plays,42126.66668,42158.08264
